,Unnamed: 0,neglogprob,sub_id,x0_alpha,x0_beta,x0_exp,xopt_alpha,xopt_beta,xopt_exp,model
27,42,110.21161448134052,200133.0,0.758510959067164,1.0,0.5,0.023263657039260213,,,LearningParams_Fit_alpha_Fix_beta-exp_
28,16,110.21161448138308,200133.0,0.1874778613018145,1.0,0.5,0.02326366369138504,,,LearningParams_Fit_alpha_Fix_beta-exp_
29,21,110.21161448140684,200133.0,0.5597766565356475,1.0,0.5,0.02326366732391976,,,LearningParams_Fit_alpha_Fix_beta-exp_
30,44,110.21161448148015,200133.0,0.3436681915444132,1.0,0.5,0.023263257313983314,,,LearningParams_Fit_alpha_Fix_beta-exp_
31,20,110.21161448149411,200133.0,0.3516569113142989,1.0,0.5,0.02326368009953547,,,LearningParams_Fit_alpha_Fix_beta-exp_
32,8,110.21161448156452,200133.0,0.4903448032240656,1.0,0.5,0.02326324557776304,,,LearningParams_Fit_alpha_Fix_beta-exp_
33,29,110.21161448157072,200133.0,0.1316654005400375,1.0,0.5,0.023263244719439732,,,LearningParams_Fit_alpha_Fix_beta-exp_
34,36,110.21161448158449,200133.0,0.19297990988279712,1.0,0.5,0.023263242859742458,,,LearningParams_Fit_alpha_Fix_beta-exp_
35,41,110.21161448159641,200133.0,0.15018415437303356,1.0,0.5,0.023263694176228047,,,LearningParams_Fit_alpha_Fix_beta-exp_
36,15,110.21161448160149,200133.0,0.8013084409460586,1.0,0.5,0.02326369484201024,,,LearningParams_Fit_alpha_Fix_beta-exp_
37,37,110.21161448160895,200133.0,0.5152100462374444,1.0,0.5,0.023263695813383813,,,LearningParams_Fit_alpha_Fix_beta-exp_
38,25,110.21161448161786,200133.0,0.10254302172656292,1.0,0.5,0.023263697006691602,,,LearningParams_Fit_alpha_Fix_beta-exp_
39,27,110.21161448167062,200133.0,0.7602179789177395,1.0,0.5,0.02326323159515997,,,LearningParams_Fit_alpha_Fix_beta-exp_
40,11,110.2116144816764,200133.0,0.8535560272391677,1.0,0.5,0.023263230866292173,,,LearningParams_Fit_alpha_Fix_beta-exp_
41,18,110.21161448169859,200133.0,0.2588824164144483,1.0,0.5,0.023263707378356053,,,LearningParams_Fit_alpha_Fix_beta-exp_
42,14,110.21161448173292,200133.0,0.4513525469105051,1.0,0.5,0.02326322376944387,,,LearningParams_Fit_alpha_Fix_beta-exp_
